         367   5167665.0       1.3756752    
         368   5199087.5       1.3875961    
         369   5231957.5       1.3983250    
         370   5255995.0       1.4102459    
         371   5276250.0       1.4173985    
         372   5305745.0       1.4257431    
         373   5337627.5       1.4376640    
         374   5368977.5       1.4495850    
         375   5419507.5       1.4662743    
         376   5453137.5       1.4770031    
         377   5495492.5       1.4925003    
         378   5579285.0       1.5234947    
         379   5650067.5       1.5497208    
         380   5683845.0       1.5652180    
         381   5767277.5       1.5974045    
         382   5858055.0       1.6272068    
         383   5936965.0       1.6582012    
         384   6103890.0       1.7130375    
         385   6263025.0       1.7666817    
         386   6358395.0       1.7976761    
         387   6417210.0       1.8155575    
         388   6430620.0       1.8012524    
         389   6464195.0       1.8143654    
         390   6556937.5       1.8453598    
         391   6775180.0       1.9204617    
         392   6979630.0       1.9884109    
         393   7212097.5       2.0635128    
         394   7565557.5       2.1743774    
         395   7736582.5       2.2220612    
         396   7800237.5       2.2423267    
         397   7917690.0       2.2804737    
         398   8045730.0       2.3233891    
         399   8153087.5       2.3579597    
         400   8218055.0       2.3770332    
         401   8251907.5       2.3877621    
         402   8275572.5       2.3996830    
         403   8309485.0       2.4139881    
         404   8338550.0       2.4259090    
         405   8359310.0       2.4330616    
         406   8520095.0       2.4819374    
         407   8693895.0       2.5296211    
         408   8801065.0       2.5618076    
         409   8902355.0       2.5880337    
         410   8945930.0       2.5963783    
         411   9086465.0       2.6321411    
         412   9346615.0       2.7024746    
         413   9575755.0       2.7632713    
         414   9724765.0       2.8049946    
         415   9821565.0       2.8288364    
         416   9853215.0       2.8324127    
         417   9929120.0       2.8526783    
         418   10111545.       2.8991699    
         419   10222030.       2.9253960    
         420   10235775.       2.9289722    
         421   10271420.       2.9397011    
         422   10333810.       2.9563904    
         423   10379155.       2.9671192    
         424   10409075.       2.9778481    
         425   10634925.       3.0386448    
         426   10929470.       3.1101704    
         427   11048040.       3.1387806    
         428   11242305.       3.1876564    
         429   11464900.       3.2341480    
         430   11521885.       3.2448769    
         431   11656460.       3.2770634    
         432   11883525.       3.3295155    
         433   12067480.       3.3724308    
         434   12185540.       3.3986568    
         435   12502960.       3.4701824    
         436   12804550.       3.5297871    
         437   12956660.       3.5619736    
         438   13142095.       3.5965443    
         439   13280275.       3.6239624    
         440   13523305.       3.6728382    
         441   13761980.       3.7145615    
         442   13926680.       3.7455559    
         443   14007710.       3.7598610    
         444   14029030.       3.7646294    
         445   14066900.       3.7717819    
         446   14263890.       3.8099289    
         447   14449405.       3.8433075    
         448   14509000.       3.8552284    
         449   14898855.       3.9243698    
         450   15321710.       3.9958954    
         451   15409380.       4.0102005    
         452   15804905.       4.0781498    
         453   16491755.       4.1866302    
         454   16803910.       4.2343140    
         455   16997740.       4.2665005    
         456   17174900.       5.8078766    
         457   17284760.       5.8257580    
         458   17433370.       5.8519840    
         459   17477150.       5.8603287    
         460   17504260.       5.8650970    
         461   17560730.       5.8782101    
         462   17740300.       5.9151649    
         463   17926560.       5.9509277    
         464   18005030.       5.9676170    
         465   18200460.       6.0045719    
         466   18449120.       6.0462952    
         467   18578390.       6.0677528    
         468   18649110.       6.0808659    
         469   18724130.       6.0939789    
         470   18885620.       6.1225891    
         471   19011130.       6.1404705    
         472   19171360.       6.1678886    
         473   19342770.       6.1941147    
         474   19435230.       6.2096119    
         475   19521020.       6.2191486    
         476   19575570.       6.2274933    
         477   19748020.       6.2549114    
         478   19920970.       6.2823296    
         479   20089250.       6.3097477    
         480   20277610.       6.3359737    
         481   20359300.       6.3490868    
         482   20536760.       6.3776970    
         483   20842270.       6.4194202    
